ID;GENRE_IDS;RELEASE_DATE;VOTE_COUNT;VOTE_AVERAGE;TITLE
76543;[18, 10749];2011-10-07;452;7.251;Tyrannosaur
86331;[18, 10749];2011-10-06;1278;6.313;Desire
77561;[878, 18];2011-10-06;390;6.4;EVA
74997;[18, 27, 80];2011-10-06;1330;4.8;The Human Centipede 2 (Full Sequence)
71157;[18, 53];2011-10-06;1231;7.79;Polisse
70954;[18, 53, 12];2011-10-06;653;6.6;The Hunter
68817;[18, 10402, 10749];2011-10-06;1648;6.6;Footloose
75198;[35];2011-10-05;519;5.506;Welcome Aboard
76025;[18];2011-10-02;3186;6.938;Shame
72213;[18];2011-09-30;370;7.6;Courageous
64720;[53, 18, 27];2011-09-30;1785;7.0;Take Shelter
63492;[35, 10749];2011-09-30;2338;6.5;What's Your Number?
48231;[18, 53];2011-09-30;2071;6.4;A Dangerous Method
40807;[35, 18];2011-09-30;3794;7.17;50/50
69668;[9648, 18, 53];2011-09-29;1355;6.18;Dream House
51999;[18, 878, 10749];2011-09-29;1149;6.9;Perfect Sense
71859;[18, 53];2011-09-28;2832;7.55;We Need to Talk About Kevin
39254;[28, 878, 18];2011-09-28;8438;7.041;Real Steel
69735;[28, 16, 80, 878];2011-09-27;965;7.245;Batman: Year One
10316;[18];2011-09-24;2498;6.676;The Ides of March
74879;[18, 80];2011-09-23;480;7.5;Once Upon a Time in Anatolia
72432;[18, 9648];2011-09-23;396;6.7;Puncture
60308;[18];2011-09-23;5207;7.278;Moneyball
45610;[28, 53, 80];2011-09-23;1052;6.725;Machine Gun Preacher
81481;[18];2011-09-22;654;8.1;Silenced
62837;[18, 10751];2011-09-22;648;6.916;Dolphin Tale
59965;[53, 28, 9648];2011-09-22;2881;5.86;Abduction
49021;[28, 12, 53];2011-09-22;2147;6.261;Killer Elite
74945;[12, 10751];2011-09-21;470;5.957;War of the Buttons
92321;[10749, 16, 14];2011-09-17;1120;8.3;Hotarubi no Mori e
89708;[99];2011-09-16;618;8.069;Samsara
80184;[53, 9648];2011-09-16;1044;7.3;The Hidden Face
72113;[35, 18];2011-09-16;2936;7.177;Carnage
70868;[10749, 35];2011-09-16;394;5.2;I Don't Know How She Does It
64639;[18, 53];2011-09-16;571;5.919;Straw Dogs
49517;[18, 53, 9648];2011-09-16;2653;6.6;Tinker Tailor Soldier Spy
47760;[18, 10749];2011-09-16;407;6.5;Restless
64690;[18, 53, 80];2011-09-15;12713;7.581;Drive
58233;[80, 28, 35];2011-09-15;3321;6.235;Johnny English Reborn
74944;[10751, 12];2011-09-14;413;6.022;War of the Buttons
76122;[12, 14, 878, 28];2011-09-13;552;6.3;Marvel One-Shot: The Consultant
70006;[18, 28];2011-09-13;647;6.449;Never Back Down 2: The Beatdown
63207;[53, 27, 14];2011-09-12;514;5.469;Intruders
94363;[35, 18];2011-09-10;424;5.706;Hick
89008;[35, 10749, 18];2011-09-09;488;5.5;The Oranges
65057;[35, 18];2011-09-09;2811;6.837;The Descendants
59440;[18, 28];2011-09-09;4611;7.8;Warrior
50698;[53, 27];2011-09-09;1494;6.303;Grave Encounters
73532;[18, 35];2011-09-08;429;7.0;Le Havre
39538;[18, 53, 878];2011-09-08;6111;6.642;Contagion
74018;[35, 10751, 10749, 18];2011-09-05;1014;6.375;A Cinderella Story: Once Upon a Song
74998;[28, 18, 53];2011-09-02;1005;5.914;Seeking Justice
74725;[27, 53, 80];2011-09-02;778;6.2;Kill List
73624;[35, 14, 878, 10749];2011-09-02;355;7.2;The Man from the Future
65055;[53, 27];2011-09-02;541;4.99;Shark Night 3D
75233;[18];2011-08-31;436;7.469;Oslo, August 31st
52451;[12, 28, 53];2011-08-31;2634;5.795;The Three Musketeers
70670;[53, 80, 28];2011-08-26;1247;7.241;Headhunters
59968;[35, 18];2011-08-26;970;6.1;Our Idiot Brother
53487;[18];2011-08-24;1222;7.0;This Must Be the Place
69798;[35];2011-08-19;912;6.2;The Inbetweeners Movie
62046;[9648, 35, 80];2011-08-19;757;6.4;Flypaper
48572;[27, 28, 53];2011-08-19;944;6.0;Red State
58428;[27, 53];2011-08-18;653;5.4;The Innkeepers
58151;[27, 35];2011-08-18;1939;6.2;Fright Night
56288;[10751, 35, 28];2011-08-18;992;4.688;Spy Kids: All the Time in the World
77949;[27, 53, 9648];2011-08-17;1401;6.375;The Awakening
63311;[18, 27, 9648, 53];2011-08-17;4250;7.507;The Skin I Live In
37430;[12, 14, 28];2011-08-17;1874;5.3;Conan the Barbarian
55779;[27, 9648];2011-08-12;3450;6.095;Final Destination 5
73456;[10751, 16, 14];2011-08-11;819;7.5;Barbie: Princess Charm School
62206;[28, 12, 35];2011-08-11;1712;5.778;30 Minutes or Less
50014;[18];2011-08-09;8399;8.2;The Help
71689;[16, 35, 10751, 10770, 878, 12, 28];2011-08-05;555;7.064;Phineas and Ferb The Movie: Across the 2nd Dimension
49520;[35];2011-08-05;2771;6.15;The Change-Up
66125;[18, 35, 10751];2011-08-04;399;7.3;Red Dog
61791;[53, 28, 18, 878];2011-08-03;11996;7.3;Rise of the Planet of the Apes
75624;[53, 16, 28, 35, 27, 9648];2011-07-30;651;7.2;Naruto Shippuden the Movie: Blood Prison
71325;[10749, 18];2011-07-29;356;7.126;With Every Heartbeat
50646;[35, 18, 10749];2011-07-29;8608;7.26;Crazy, Stupid, Love.
49849;[28, 878, 53, 37];2011-07-29;5070;5.621;Cowboys & Aliens
41513;[16, 10751, 12, 35, 14];2011-07-29;3771;5.767;The Smurfs
71677;[28, 80, 18, 53];2011-07-28;399;6.3;Assassination Games
79108;[35];2011-07-27;434;6.909;Starbuck
62835;[28, 53, 80, 18];2011-07-27;2629;6.636;Colombiana
55420;[18, 878];2011-07-22;1638;6.706;Another Earth
1771;[28, 12, 878];2011-07-22;21578;7.0;Captain America: The First Avenger
50544;[10749, 35];2011-07-21;7972;6.656;Friends with Benefits
50357;[27, 53, 878];2011-07-20;999;5.309;Apollo 18
83389;[16, 18];2011-07-16;1775;7.534;From Up on Poppy Hill
61202;[18, 35, 10749];2011-07-15;352;7.6;Zindagi Na Milegi Dobara
12445;[14, 12];2011-07-12;20780;8.1;Harry Potter and the Deathly Hallows: Part 2
51540;[35, 80];2011-07-08;6376;6.573;Horrible Bosses
67913;[28, 35, 53, 80];2011-07-07;1236;6.992;The Guard
66118;[35];2011-07-06;496;6.0;Case départ
38317;[35, 10749, 10751];2011-07-06;1668;5.419;Zookeeper
59860;[12, 35, 10749];2011-07-01;2143;6.6;Monte Carlo
66129;[35];2011-06-30;1283;6.008;The Tuche Family
59861;[35, 10749, 18];2011-06-30;1309;5.979;Larry Crowne
38356;[28, 878, 12];2011-06-28;8383;6.21;Transformers: Dark of the Moon
63710;[10402, 35, 18];2011-06-23;396;6.293;Honey 2
68637;[35];2011-06-22;399;4.936;Ducoboo
64678;[18, 10749];2011-06-17;1297;6.574;The Art of Getting By
58224;[35, 10751];2011-06-17;2981;5.962;Mr. Popper's Penguins
77887;[16, 10751, 35];2011-06-16;665;7.0;Hawaiian Vacation
59115;[27, 9648, 878];2011-06-16;554;5.7;Quarantine 2: Terminal
44912;[12, 28, 53, 878];2011-06-14;7264;5.172;Green Lantern
80767;[99];2011-06-11;712;7.8;Jiro Dreams of Sushi
49013;[16, 10751, 12, 35];2011-06-11;7861;6.135;Cars 2
64586;[18, 10749];2011-06-10;617;5.3;Sleeping Beauty
37686;[53, 878, 9648];2011-06-08;6620;6.767;Super 8
75802;[35, 10749];2011-06-06;813;6.7;Hysteria
55347;[18, 10749, 35];2011-06-03;1043;6.8;Beginners
49538;[28, 878, 12];2011-06-01;12823;7.299;X-Men: First Class
62215;[18, 878];2011-05-26;3522;7.173;Melancholia
49444;[16, 10751, 35];2011-05-25;7275;7.035;Kung Fu Panda 2
45243;[35];2011-05-25;10555;6.486;The Hangover Part II
55846;[80, 28, 53];2011-05-20;1660;6.175;Blitz
46221;[27, 53, 9648];2011-05-19;381;5.7;The Tunnel
63831;[18];2011-05-18;424;7.1;The Kid with a Bike
8967;[18, 14];2011-05-17;3092;6.739;The Tree of Life
52449;[35];2011-05-16;4700;5.596;Bad Teacher
1865;[12, 28, 14];2011-05-15;14120;6.557;Pirates of the Caribbean: On Stranger Tides
55721;[35, 10749];2011-05-13;4383;6.522;Bridesmaids
45658;[35, 18, 10749];2011-05-13;608;6.2;Everything Must Go
59678;[28, 35, 878];2011-05-12;2076;6.455;Attack the Block
59436;[14, 35, 10749];2011-05-11;7319;7.527;Midnight in Paris
79707;[16, 12, 14, 10751];2011-05-07;710;7.219;Children Who Chase Lost Voices
49010;[80, 28, 53];2011-05-06;626;5.9;Hobo with a Shotgun
50780;[18];2011-05-05;860;6.4;The Beaver
49022;[35, 18, 10749];2011-05-05;1040;6.3;Something Borrowed
38321;[28, 14, 27, 53];2011-05-05;2279;5.811;Priest
63197;[18, 27, 53];2011-05-01;702;6.254;Megan Is Missing
57089;[35, 16, 10751];2011-04-29;541;5.091;Hoodwinked Too! Hood VS. Evil
51588;[35, 10749];2011-04-29;453;6.1;Prom
203101;[35, 16, 12, 27];2011-04-25;460;7.5;High School of the Dead: Drifters of the Dead
74308;[18];2011-04-24;1698;7.642;Detachment
10195;[12, 14, 28];2011-04-21;21292;6.77;Thor
65229;[18];2011-04-20;695;7.304;Tomboy
51497;[28, 53, 80];2011-04-20;8275;7.241;Fast Five
60405;[10751, 10402];2011-04-19;545;6.0;Sharpay's Fabulous Adventure
65218;[18, 35, 10402, 10770];2011-04-15;1048;7.435;Lemonade Mouth
61667;[18, 35];2011-04-15;547;6.797;We Have a Pope
60309;[80, 18, 36];2011-04-15;452;6.5;The Conspirator
55787;[18, 10749];2011-04-15;2528;6.9;Water for Elephants
41446;[27, 9648];2011-04-13;3778;6.455;Scream 4
81390;[12, 28, 53, 80];2011-04-09;582;6.2;A Lonely Place to Die
65291;[28, 12, 16, 878, 18];2011-04-09;500;6.639;Green Lantern: Emerald Knights
49012;[35, 10749];2011-04-08;740;5.5;Arthur
43959;[10751, 18];2011-04-08;1186;7.0;Soul Surfer
38319;[35, 14, 12, 28];2011-04-08;1334;5.322;Your Highness
50456;[28, 53, 12];2011-04-07;3390;6.6;Hanna
51162;[16, 10751, 35, 12];2011-04-06;877;6.9;Winnie the Pooh
46195;[16, 12, 35, 10751];2011-04-03;6723;6.74;Rio
65851;[35, 99, 28];2011-04-01;618;6.3;Jackass 3.5
58522;[35];2011-04-01;599;6.9;Boris: The Film
81401;[18];2011-03-31;361;7.704;The Turin Horse
49018;[27, 53];2011-03-31;6840;6.94;Insidious
50359;[16, 35, 10751];2011-03-30;1276;5.8;Hop
45612;[53, 878, 9648];2011-03-30;8400;7.304;Source Code
414419;[28, 80, 53];2011-03-27;1032;7.996;Kill Bill: The Whole Bloody Affair
60803;[12, 35, 10751];2011-03-25;511;6.08;The Suite Life Movie
60307;[10751, 35];2011-03-25;1135;6.633;Diary of a Wimpy Kid: Rodrick Rules
67884;[35];2011-03-24;402;7.2;Chinese Take-Away
23629;[28, 14, 53];2011-03-24;4744;6.2;Sucker Punch
59570;[35];2011-03-18;618;6.159;Escort in Love
55725;[18, 35];2011-03-18;502;6.83;Win Win
49020;[18, 35, 10749];2011-03-18;1462;7.4;Submarine
51876;[53, 9648, 878];2011-03-17;10697;7.19;Limitless
50348;[80, 18, 53];2011-03-17;3299;7.205;The Lincoln Lawyer
43935;[28, 35, 27, 9648, 878, 53];2011-03-16;498;4.8;Dylan Dog: Dead of Night
38684;[18, 10749];2011-03-11;1467;7.213;Jane Eyre
51209;[28, 80, 53, 18];2011-03-10;635;6.8;Kill the Irishman
49730;[53, 18, 14, 9648, 27];2011-03-10;3159;5.985;Red Riding Hood
50321;[12, 16, 10751];2011-03-09;702;5.9;Mars Needs Moms
44943;[878, 28];2011-03-08;3475;5.801;Battle: Los Angeles
72478;[18, 53];2011-03-04;461;7.3;Suicide Room
50725;[35, 18, 10749];2011-03-04;677;6.0;Take Me Home Tonight
38543;[10749, 12, 28, 36];2011-03-03;741;6.2;Ironclad
38050;[878, 53, 10749];2011-03-03;4553;6.759;The Adjustment Bureau
51828;[18, 10749];2011-03-02;4276;7.4;One Day
44896;[16, 35, 10751, 37, 12];2011-03-02;6570;6.864;Rango
57737;[16, 10751, 14];2011-03-01;503;6.853;Barbie: A Fairy Secret
54445;[28, 80, 53];2011-03-01;364;5.7;S.W.A.T.: Firefight
58235;[18];2011-02-25;482;6.5;Confessions of a Brazilian Call Girl
48988;[35, 10749];2011-02-25;1972;5.7;Hall Pass
47327;[14, 53, 28, 80];2011-02-24;1869;5.5;Drive Angry
46529;[28, 53, 878, 12];2011-02-18;4692;6.2;I Am Number Four
57331;[28, 12, 53];2011-02-16;362;5.876;Largo Winch II
57243;[35];2011-02-16;383;6.8;The Women on the 6th Floor
48138;[28, 9648, 53];2011-02-16;3887;6.678;Unknown
38322;[80, 35, 28];2011-02-16;1233;5.534;Big Mommas: Like Father, Like Son
60243;[18];2011-02-15;1763;7.9;A Separation
101173;[18, 53];2011-02-14;451;5.9;Coriolanus
39513;[12, 35, 878];2011-02-14;5797;6.726;Paul
56831;[18, 10770];2011-02-12;436;7.187;The Sunset Limited
62630;[18, 28, 53, 80, 10752];2011-02-11;556;6.711;The Devil's Double
54518;[10402, 99, 10751];2011-02-11;409;5.185;Justin Bieber: Never Say Never
52067;[35];2011-02-11;427;5.9;Cedar Rapids
50839;[53, 18];2011-02-11;1820;6.9;Margin Call
82520;[18];2011-02-10;3638;6.421;Return
50671;[53, 9648];2011-02-10;625;5.763;The Resident
50546;[35, 10749];2011-02-10;5759;6.7;Just Go with It
49494;[12, 18];2011-02-08;1311;6.2;The Eagle
503210;[99, 28, 12, 53];2011-02-05;836;6.585;Return to Jurassic Park
58444;[35];2011-02-04;618;5.513;Women Vs Men
49950;[53, 18, 27];2011-02-04;937;5.4;The Roommate
48340;[28, 53];2011-02-03;1061;6.0;Sanctum
45156;[35, 18, 10749];2011-02-03;562;6.4;A Little Bit of Heaven
58232;[35, 10749];2011-02-02;638;6.415;Chalet Girl
54540;[35, 10751];2011-02-01;394;5.877;Beverly Hills Chihuahua 2
50479;[14, 10751, 18, 10770];2011-01-28;552;6.2;Avalon High
48171;[18, 53, 27];2011-01-28;2088;6.107;The Rite
51481;[35];2011-01-23;1243;5.2;Mean Girls 2
86812;[878, 18, 9648, 53, 27];2011-01-22;370;6.3;Sound of My Voice
92182;[27, 9648, 18];2011-01-21;405;5.4;Silent House
56909;[35];2011-01-21;782;6.199;The Immature
56339;[35];2011-01-21;528;6.0;Whatsoeverly
41630;[35, 10749];2011-01-21;4715;6.296;No Strings Attached
38117;[10749, 14, 18];2011-01-21;2770;6.3;Beastly
55292;[28, 18];2011-01-20;366;6.9;Shaolin
45772;[16, 10751];2011-01-13;1962;5.862;Gnomeo & Juliet
44564;[35, 18];2011-01-13;852;5.307;The Dilemma
27582;[28, 53, 80];2011-01-13;3283;6.523;The Mechanic
40805;[28, 80, 35];2011-01-12;3240;5.585;The Green Hornet
23047;[12, 14, 28];2011-01-07;2435;5.483;Season of the Witch
53319;[35];2011-01-05;1502;6.5;What a Beautiful Day
56590;[878, 16, 28, 12];2011-01-01;495;6.835;All Star Superman
46705;[18, 10749];2010-12-26;3264;7.0;Blue Valentine
38745;[10751, 35, 12, 14];2010-12-23;2408;5.202;Gulliver's Travels
57361;[18, 53, 80];2010-12-22;509;7.333;The Yellow Sea
51991;[18, 35, 10749];2010-12-22;542;6.519;Romantics Anonymous
44264;[18, 12, 37];2010-12-22;5293;7.304;True Grit
278427;[16, 35, 878, 10770];2010-12-21;422;6.759;Family Guy Presents: It's a Trap!
39451;[35, 10749];2010-12-21;3241;5.647;Little Fockers
52077;[35];2010-12-20;1126;5.9;Nothing to Declare
58013;[35];2010-12-17;1047;6.023;The Santa Claus Gang
56812;[12, 35, 18, 27, 53];2010-12-17;416;6.7;The Last Circus
42888;[35, 18, 10749];2010-12-17;986;5.3;How Do You Know
41515;[35, 10751, 16, 12];2010-12-17;886;5.6;Yogi Bear
27585;[18];2010-12-16;605;6.7;Rabbit Hole
20526;[12, 28, 878];2010-12-14;7212;6.49;TRON: Legacy
45317;[18];2010-12-10;4383;7.387;The Fighter
37710;[28, 53, 10749];2010-12-08;5434;6.183;The Tourist
61979;[10749, 18];2010-12-03;3085;7.7;Three Steps Above Heaven
50037;[878, 27, 9648];2010-12-03;355;5.686;Beyond the Black Rainbow
48395;[14, 27];2010-12-03;584;6.2;Rare Exports: A Christmas Tale
46503;[9648, 53, 10749];2010-12-03;911;6.0;All Good Things
44214;[18, 53, 27];2010-12-03;14604;7.687;Black Swan
10140;[12, 10751, 14];2010-12-02;5614;6.437;The Chronicles of Narnia: The Voyage of the Dawn Treader
46528;[12, 14, 28, 37, 53];2010-12-01;620;6.6;The Warrior's Way
45269;[18, 36];2010-11-26;8755;7.737;The King's Speech
45132;[35, 28, 18];2010-11-26;1588;6.538;Super
38757;[16, 10751, 12];2010-11-24;11600;7.6;Tangled
42297;[18, 10749];2010-11-23;2248;7.2;Burlesque
41283;[80, 18, 28, 53];2010-11-23;1940;6.337;Faster
49009;[18, 12, 36];2010-11-22;1602;6.997;The Way Back
59429;[27, 53];2010-11-20;433;5.953;Paranormal Activity: Tokyo Night
43539;[10749, 18, 53, 80];2010-11-18;2877;7.1;The Next Three Days
12444;[12, 14];2010-11-17;19266;7.744;Harry Potter and the Deathly Hallows: Part 1
43641;[16, 28];2010-11-16;1511;7.0;Superman/Shazam!: The Return of Black Adam
51620;[28, 53, 878];2010-11-12;1105;5.8;Death Race 2
44115;[12, 18, 53];2010-11-12;7577;7.1;127 Hours
42684;[878, 28, 53];2010-11-11;1632;5.0;Skyline
51447;[35];2010-11-10;358;6.128;Trophy Wife
48838;[18, 80];2010-11-10;742;5.876;London Boulevard
38357;[18, 35, 10749];2010-11-10;1506;6.3;Morning Glory
45649;[35, 18, 14, 27, 9648];2010-11-09;1026;5.909;Rubber
61404;[28, 53, 80];2010-11-08;458;6.6;Point Blank
46261;[14, 27, 53];2010-11-06;1044;5.8;Don't Be Afraid of the Dark
44009;[18, 35];2010-11-05;392;6.994;Another Year
23830;[18, 10749];2010-11-05;759;6.1;Last Night
44048;[28, 53];2010-11-04;3584;6.585;Unstoppable
43347;[18, 35, 10749];2010-11-04;5178;7.045;Love & Other Drugs
41733;[35, 18];2010-11-03;5430;6.38;Due Date
50204;[35, 53, 36, 27];2010-10-29;466;6.1;Burke & Hare
46146;[14, 27];2010-10-29;1598;6.7;Troll Hunter
31007;[18];2010-10-29;398;6.593;Welcome to the Rileys
52505;[18];2010-10-28;391;6.2;The Other Woman
48466;[16, 35, 10751];2010-10-28;468;6.7;Scared Shrekless
38055;[16, 28, 35, 10751, 878];2010-10-28;6922;6.998;Megamind
56014;[35, 10749];2010-10-27;687;5.782;Men Vs Women
46829;[35, 18];2010-10-26;456;7.0;Barney's Version
44603;[18, 14];2010-10-22;1680;6.102;Hereafter
41439;[27, 80];2010-10-22;3055;6.0;Saw 3D
51170;[12, 16, 10751, 35];2010-10-21;615;5.6;Open Season 3
44129;[18];2010-10-21;730;6.5;The Company Men
48034;[35, 18];2010-10-20;1561;7.111;Little White Lies
45958;[18];2010-10-20;1108;7.2;Biutiful
41436;[27, 9648];2010-10-20;2450;5.761;Paranormal Activity 2
46441;[27, 9648, 14];2010-10-18;410;5.5;Mirrors 2
47533;[9648, 14, 35, 12];2010-10-16;511;6.1;Scooby-Doo! Curse of the Lake Monster
45094;[18];2010-10-15;599;7.06;Conviction
16290;[35, 99, 28];2010-10-15;1360;6.606;Jackass 3D
39514;[28, 12, 35, 80, 53];2010-10-13;6729;6.7;RED
63700;[35, 12, 14, 10770];2010-10-09;392;7.0;My Babysitter's a Vampire
47931;[18, 28, 80];2010-10-08;1868;7.814;Elite Squad: The Enemy Within
44639;[99, 80];2010-10-08;940;7.688;Inside Job
43931;[27, 9648];2010-10-08;517;5.5;My Soul to Take
43923;[35, 18];2010-10-08;2337;7.0;It's Kind of a Funny Story
58496;[99];2010-10-07;1063;8.112;Senna
44113;[18, 53];2010-10-07;686;5.3;Stone
42941;[27, 53];2010-10-04;524;5.0;30 Days of Night: Dark Days
40205;[14, 18, 10751];2010-10-02;1317;6.3;16 Wishes
38408;[35, 10749, 18];2010-10-02;3124;6.9;Life As We Know It
48415;[35];2010-10-01;1805;6.725;Welcome to the South
43919;[27, 35, 53];2010-10-01;368;5.5;Hatchet II
41402;[18, 27, 9648];2010-10-01;2015;6.8;Let Me In
37799;[18];2010-10-01;12241;7.367;The Social Network
52015;[18, 27, 878];2010-09-30;797;6.2;Stake Land
48289;[18, 53];2010-09-30;893;6.6;The Debt
51241;[18, 10749];2010-09-29;1012;7.118;Heartbeats
45162;[878, 28, 12, 16];2010-09-28;703;7.15;Superman/Batman: Apocalypse
26388;[18, 53, 9648];2010-09-24;2817;6.6;Buried
101669;[53, 80, 27];2010-09-23;426;6.5;Mother's Day
38303;[35, 10749];2010-09-23;1240;6.275;You Again
38031;[35, 18, 10749];2010-09-22;853;5.9;You Will Meet a Tall Dark Stranger
33909;[18, 80];2010-09-20;1530;6.075;Wall Street: Money Never Sleeps
48492;[28, 12, 18, 9648];2010-09-18;399;6.5;Detective Dee and the Mystery of the Phantom Flame
46738;[18, 10752, 9648];2010-09-17;2809;8.1;Incendies
44244;[35, 10402, 10770];2010-09-17;1509;6.3;Camp Rock 2: The Final Jam
42296;[99];2010-09-17;520;6.8;Catfish
53457;[18, 10752];2010-09-16;681;7.3;Sarah's Key
44040;[27, 9648, 53];2010-09-16;2889;6.1;Devil
37735;[35];2010-09-16;6948;6.8;Easy A
12819;[16, 10751, 35, 12, 10749];2010-09-16;511;5.9;Alpha and Omega
23168;[80, 18, 53];2010-09-15;5093;7.2;The Town
44874;[10751, 16];2010-09-14;757;7.2;Barbie: A Fashion Fairytale
65760;[18, 53, 80];2010-09-13;560;6.74;The Whistleblower
45657;[27, 9648, 53];2010-09-13;1205;5.8;The Ward
43552;[9648, 27, 53];2010-09-11;576;5.3;Vanishing on 7th Street
59468;[12, 35, 18];2010-09-10;578;7.1;The Way
53399;[18];2010-09-10;382;5.9;The Solitude of Prime Numbers
44945;[80, 18, 53];2010-09-10;963;6.558;Trust
43939;[10402, 35, 18];2010-09-10;373;6.0;I'm Still Here
58857;[12, 18, 28];2010-09-09;1129;7.294;13 Assassins
35791;[28, 12, 27, 878];2010-09-09;3878;6.058;Resident Evil: Afterlife
46332;[18, 36];2010-09-08;372;6.7;Of Gods and Men
52629;[28, 80, 37, 35, 18];2010-09-03;684;7.9;El Infierno
39210;[18];2010-09-03;743;6.1;Somewhere
47854;[18, 28, 36, 53];2010-09-01;414;6.8;Legend of the Fist: The Return of Chen Zhen
23631;[28, 35, 53];2010-09-01;3311;6.336;Machete
27579;[80, 18, 53];2010-08-31;1364;5.954;The American
38358;[27, 53, 9648];2010-08-27;1024;5.672;The Last Exorcism
38073;[35, 18, 10749];2010-08-27;726;6.1;Going the Distance
44716;[18];2010-08-26;410;7.1;In a Better World
22907;[28, 80, 18, 53];2010-08-26;1278;6.2;Takers
42949;[16, 12, 14, 10751];2010-08-22;1531;5.8;Arthur 3: The War of the Two Worlds
43593;[35, 27];2010-08-20;2226;5.4;Piranha 3D
39486;[18];2010-08-20;598;7.4;Secretariat
59421;[53, 80, 18, 27];2010-08-19;417;7.2;Bedevilled
40264;[35, 14];2010-08-18;1291;4.34;Vampires Suck
52274;[27, 53];2010-08-16;788;6.64;Julia's Eyes
49797;[53, 27];2010-08-12;2644;7.797;I Saw the Devil
38167;[18, 10749];2010-08-12;2448;6.2;Eat Pray Love
22538;[28, 35, 10749];2010-08-12;7952;7.493;Scott Pilgrim vs. the World
43930;[28, 12, 18];2010-08-08;504;6.2;Tomorrow, When the War Began
44918;[28, 53, 10749, 12];2010-08-07;422;5.0;Titanic II
43949;[10749, 18];2010-08-06;3054;8.0;Flipped
27581;[28, 35];2010-08-06;4213;6.3;The Other Guys
51608;[28, 53, 80];2010-08-04;1335;7.687;The Man from Nowhere
49953;[16, 10751];2010-08-04;639;6.006;A Turtle's Tale: Sammy's Adventures
46420;[27];2010-08-04;751;6.7;The Loved Ones
41233;[18, 10749];2010-08-04;1896;6.8;Step Up 3D
27578;[53, 12, 28];2010-08-03;7802;6.248;The Expendables
50723;[12, 28, 16];2010-07-31;471;7.1;Naruto Shippuden the Movie: The Lost Tower
38778;[35];2010-07-30;1785;5.713;Dinner for Schmucks
37950;[18, 10749];2010-07-30;2172;6.964;Charlie St. Cloud
44683;[16, 12, 10751, 14];2010-07-29;942;6.7;Tinker Bell and the Great Fairy Rescue
39691;[10751, 12, 35, 14, 28, 16];2010-07-29;640;5.201;Cats & Dogs: The Revenge of Kitty Galore
40662;[878, 80, 28, 16, 9648];2010-07-27;1607;7.729;Batman: Under the Red Hood
38843;[35, 10751];2010-07-23;754;6.5;Ramona and Beezus
27576;[28, 9648, 53];2010-07-21;5514;6.413;Salt
39285;[10749, 35, 10770];2010-07-20;407;5.9;Beauty & the Briefcase
51739;[14, 16, 10751];2010-07-16;2865;7.7;The Secret World of Arrietty
59457;[10749, 878];2010-07-15;354;6.0;Womb
43549;[53, 18];2010-07-15;1213;6.4;The Experiment
27205;[28, 878, 12];2010-07-15;37001;8.4;Inception
38961;[35, 10749];2010-07-14;446;5.9;Tamara Drewe
27022;[14, 12, 28];2010-07-13;4961;6.117;The Sorcerer's Apprentice
41216;[16, 12, 10751, 14];2010-07-10;2318;6.807;Legend of the Guardians: The Owls of Ga'Hoole
39781;[35, 18];2010-07-09;1491;6.6;The Kids Are All Right
20352;[16, 10751, 35];2010-07-08;15210;7.2;Despicable Me
34851;[878, 28, 53];2010-07-03;4176;6.27;Predators
66195;[35, 53, 80];2010-07-01;422;6.4;The Perfect Host
10196;[28, 12, 14];2010-06-30;4000;4.638;The Last Airbender
36950;[18, 10770];2010-06-27;392;7.065;You Don't Know Jack
38368;[18, 14];2010-06-25;367;6.64;Uncle Boonmee Who Can Recall His Past Lives
44249;[18, 28, 36];2010-06-24;670;6.9;The Legend Is Born: Ip Man
38365;[35];2010-06-24;6183;6.4;Grown Ups
24021;[12, 14, 18, 10749];2010-06-23;8807;6.204;The Twilight Saga: Eclipse
43933;[18, 53, 878];2010-06-18;1591;6.22;Monsters
39053;[35, 18, 10749];2010-06-18;416;5.9;Cyrus
20533;[28, 37, 18, 14, 53];2010-06-18;1437;4.94;Jonah Hex
44147;[28, 35];2010-06-17;715;6.4;Wild Target
43947;[53, 80, 27];2010-06-17;2321;6.514;I Spit on Your Grave
40619;[16, 10751, 35];2010-06-17;896;7.704;Day & Night
73861;[80, 27, 53];2010-06-16;2004;5.5;A Serbian Film
45535;[35];2010-06-16;624;5.964;Fatal
41201;[16, 18];2010-06-16;617;7.2;The Illusionist
10193;[16, 10751, 35];2010-06-16;14806;7.799;Toy Story 3
37834;[28, 35];2010-06-15;4511;6.224;Knight and Day
38199;[18, 53];2010-06-14;1218;6.8;Unthinkable
39013;[18, 9648];2010-06-11;1785;6.8;Winter's Bone
38575;[28, 12, 18, 10751];2010-06-10;6061;6.538;The Karate Kid
34544;[28, 35, 80];2010-06-09;4646;6.396;The A-Team
41215;[18, 36, 27];2010-06-07;872;6.049;Black Death
54186;[18, 53, 9648];2010-06-04;894;7.6;Confessions
37821;[28, 35, 53, 10749];2010-06-04;2196;5.963;Killers
44629;[80, 18];2010-06-03;827;6.8;Animal Kingdom
38579;[10751, 35];2010-06-03;754;5.245;Marmaduke
37707;[27, 878];2010-06-03;2264;5.9;Splice
32823;[12, 35, 10402];2010-06-03;1774;5.973;Get Him to the Greek
37786;[35, 18, 10749];2010-05-26;1636;6.1;Sex and the City 2
